"","country","year","importValue","politicalStability","governmentEffectiveness","ruleOfLaw"
"1370","peru",1998,"7971184",-0.574687719345093,-0.595905184745789,0.665390133857727
"1371","peru",2000,"3647559",-0.375866889953613,-1.097975730896,0.4718137383461
"1372","peru",2002,"1749540",0.135982841253281,-1.04714512825012,0.0268868319690228
"1373","peru",2003,"2543424",0.0269679259508848,-1.19753932952881,0.176319435238838
"1374","peru",2004,"2188189",-0.14663028717041,-1.00309658050537,0.232334136962891
"1375","peru",2005,"2788532",-0.0183412525802851,-0.976766884326935,0.081359401345253
"1376","peru",2006,"4620672",0.0465864241123199,-0.850378096103668,0.158959716558456
"1377","peru",2007,"3980348",0.0627035722136497,-0.760051369667053,0.275958955287933
"1378","peru",2008,"7685762",0.102797515690327,-0.897306084632874,0.349067687988281
"1379","peru",2009,"6996437",0.0405872873961926,-1.1809401512146,0.401355534791946
"1380","peru",2010,"35933291",0.0664036571979523,-0.976885676383972,0.46070870757103
"1381","philippines",1996,"23372053",0.203807458281517,-0.478651911020279,0.258617967367172
"1382","philippines",1998,"18762038",0.38008177280426,-0.295626163482666,0.343132257461548
"1383","philippines",2000,"3600760",0.17491240799427,-1.41428077220917,0.157828792929649
"1384","philippines",2002,"11745214",0.14082382619381,-0.908369839191437,-0.0934040397405624
"1385","philippines",2003,"8202753",0.158074855804443,-1.58319997787476,-0.0319696255028248
"1386","philippines",2004,"5580739",0.0349527671933174,-1.67802727222443,-0.264605522155762
"1387","philippines",2005,"7582943",-0.0381769314408302,-1.22229886054993,-0.116715095937252
"1388","philippines",2006,"9260245",-0.0888826102018356,-1.65313374996185,-0.153721660375595
"1389","philippines",2007,"16709067",-0.107122853398323,-1.63426470756531,-0.104318924248219
"1390","philippines",2008,"36821482",-0.144052758812904,-1.77310526371002,-0.071331761777401
"1391","philippines",2009,"28155026",-0.0281591769307852,-1.71278274059296,-0.0924322158098221
"1392","philippines",2010,"27608109",-0.0584959611296654,-1.63199365139008,-0.21689835190773
"1393","poland",1996,"10778333",1.01442551612854,0.72039783000946,0.648184061050415
"1394","poland",1998,"6920408",1.06300401687622,0.740310728549957,0.6768399477005
"1395","poland",2000,"6781689",1.06288433074951,0.224753230810165,0.731730759143829
"1396","poland",2002,"11035378",1.07278668880463,0.650058031082153,0.749963164329529
"1397","poland",2003,"11478980",0.971619069576263,0.542200744152069,0.717360317707062
"1398","poland",2004,"14770768",0.998418271541595,0.107651650905609,0.81171840429306
"1399","poland",2005,"23615605",0.902889549732208,0.342800229787827,0.811203300952911
"1400","poland",2006,"21679213",0.760531902313232,0.327647894620895,0.711135625839233
"1401","poland",2007,"76910024",0.843962430953979,0.640099763870239,0.767555475234985
"1402","poland",2008,"65693970",0.918860077857971,0.861855864524841,0.823251843452454
"1403","poland",2009,"34582507",1.01454091072083,0.90455162525177,0.95291543006897
"1404","poland",2010,"33552391",1.02556836605072,0.987791180610657,0.985476970672607
"1405","portugal",1996,"24967835",1.54070365428925,1.21528649330139,1.28958094120026
"1406","portugal",1998,"19956268",1.47769606113434,1.30981516838074,1.14963030815125
"1407","portugal",2000,"12362895",1.38723599910736,1.33970427513123,0.964679062366486
"1408","portugal",2002,"11332547",1.30830001831055,1.35864591598511,1.27110123634338
"1409","portugal",2003,"15698859",1.38316559791565,1.27266418933868,1.22599053382874
"1410","portugal",2004,"15937092",1.47078776359558,0.953146457672119,1.20791709423065
"1411","portugal",2005,"14372953",1.42586636543274,1.02470946311951,1.2663801908493
"1412","portugal",2006,"12480204",1.22901785373688,0.923198461532593,1.05886960029602
"1413","portugal",2007,"11921425",1.2283947467804,0.777532339096069,1.07345485687256
"1414","portugal",2008,"18472095",1.19223546981812,0.967776238918304,1.08813762664795
"1415","portugal",2009,"17565850",1.12537086009979,0.763634562492371,0.971567332744598
"1416","portugal",2010,"16044450",1.09892678260803,0.701910436153412,0.721569061279297
"1417","qatar",1996,"395210",-0.543786942958832,0.19595955312252,-0.0652436763048172
"1418","qatar",1998,"776462",-0.560926616191864,0.976434290409088,-0.0476120747625828
"1419","qatar",2000,"1745432",-0.381362408399582,1.06498599052429,-0.081728957593441
"1420","qatar",2002,"1140659",-0.47295406460762,0.738811850547791,0.256669908761978
"1421","qatar",2003,"643099",-0.591627538204193,1.14286506175995,0.162415519356728
"1422","qatar",2004,"1017663",-0.324389398097992,1.08126699924469,0.147512018680573
"1423","qatar",2005,"2613110",-0.387200176715851,0.991316616535187,0.256394922733307
"1424","qatar",2006,"7524635",-0.661838948726654,0.905163645744324,0.339377045631409
"1425","qatar",2007,"5280929",-0.905605137348175,0.944349646568298,0.427801191806793
"1426","qatar",2008,"8822685",-0.877087831497192,1.10117375850677,0.662454068660736
"1427","qatar",2009,"10106236",-0.888110756874084,1.20869052410126,0.689543604850769
"1428","qatar",2010,"10049932",-0.894325852394104,1.11870741844177,0.605989158153534
"1429","romania",1996,"3078209",0.242133051156998,0.491466522216797,0.0740468725562096
"1430","romania",1998,"2702866",0.343065768480301,0.379683464765549,0.231224700808525
"1431","romania",2000,"7969558",0.454789608716965,-0.481841236352921,-0.118446320295334
"1432","romania",2002,"5278809",0.372430115938187,0.389205425977707,0.0202285964041948
"1433","romania",2003,"3841929",0.295875042676926,0.291082412004471,-0.0722957998514175
"1434","romania",2004,"3294073",0.380264818668365,0.0364067927002907,0.159705519676208
"1435","romania",2005,"2579219",0.424116194248199,0.0729938074946404,0.209351852536201
"1436","romania",2006,"5197737",0.523252367973328,0.125038713216782,0.464351922273636
"1437","romania",2007,"4950891",0.504550099372864,0.170208379626274,0.521750092506409
"1438","romania",2008,"5903646",0.510190427303314,0.155507266521454,0.575710475444794
"1439","romania",2009,"3484182",0.458209842443466,0.352504640817642,0.593739986419678
"1440","romania",2010,"9072178",0.422722518444061,0.246135622262955,0.640480399131775
"1441","russian federation",1996,"4395911",-0.298434317111969,-1.22604644298553,-0.283228635787964
"1442","russian federation",1998,"7575844",-0.548773467540741,-1.11542797088623,-0.444200366735458
"1443","russian federation",2000,"4903238",-0.387280106544495,-1.41944968700409,-0.563991367816925
"1444","russian federation",2002,"11596481",-0.468060970306396,-0.772684156894684,-0.261233478784561
"1445","russian federation",2003,"14520194",-0.575575172901154,-1.1986426115036,-0.182992577552795
"1446","russian federation",2004,"22121671",-0.588123619556427,-1.46214997768402,-0.111619733273983
"1447","russian federation",2005,"28418659",-0.680314064025879,-1.25214076042175,-0.177262917160988
"1448","russian federation",2006,"32001861",-0.902529120445251,-0.90529590845108,-0.411313384771347
"1449","russian federation",2007,"42643945",-0.897822320461273,-0.859017431735992,-0.289983719587326
"1450","russian federation",2008,"61548571",-0.849706828594208,-0.764370322227478,-0.394758701324463
"1451","russian federation",2009,"47165030",-0.89648312330246,-0.951182425022125,-0.354638427495956
"1452","russian federation",2010,"55510088",-0.880358219146729,-0.912754714488983,-0.365112394094467
"1453","rwanda",1996,"2435",-1.56426131725311,-1.95066738128662,-1.47155785560608
"1454","rwanda",1998,"15235",-1.30961894989014,-2.15468502044678,-1.11714017391205
"1455","rwanda",2002,"49147",-1.47387504577637,-1.78386354446411,-0.745571732521057
"1456","rwanda",2004,"103500",-1.31036114692688,-1.17207396030426,-0.658101677894592
"1457","rwanda",2005,"1325",-1.15510523319244,-0.972542822360992,-0.935047924518585
"1458","rwanda",2006,"3075",-1.16736531257629,-0.684954166412354,-0.624991655349731
"1459","rwanda",2007,"19397",-1.20121729373932,-0.308548241853714,-0.6358283162117
"1460","rwanda",2008,"81337",-1.29563748836517,-0.2992003262043,-0.504134953022003
"1461","rwanda",2009,"195700",-1.28452634811401,-0.473025172948837,-0.310229122638702
"1462","rwanda",2010,"1385",-1.31068801879883,-0.198186665773392,-0.18004147708416
"1463","samoa",1996,"14249",0.695996165275574,1.25239157676697,-0.00978532806038857
"1464","samoa",1998,"6972",0.636577069759369,1.26978886127472,-0.238093480467796
"1465","samoa",2000,"18397",0.765605449676514,1.19231951236725,0.0248329676687717
"1466","samoa",2002,"29154",0.742572963237762,0.993800282478333,-0.0145835429430008
"1467","samoa",2003,"24180",0.758865296840668,1.26467657089233,0.0272688809782267
"1468","samoa",2004,"54026",0.700196623802185,1.1629421710968,-0.0527422502636909
"1469","samoa",2005,"22498",0.672756850719452,1.15600526332855,-0.0382507368922234
"1470","samoa",2006,"67",0.667158782482147,1.14164578914642,-0.0569536127150059
"1471","samoa",2007,"70955",0.63769543170929,1.02862119674683,-0.081512987613678
"1472","samoa",2008,"57521",0.603422343730927,1.12727868556976,-0.299452811479568
"1473","samoa",2009,"30401",0.56578516960144,0.975725173950195,-0.259542256593704
"1474","samoa",2010,"44306",0.446184039115906,0.793396651744843,-0.275854170322418
"1475","san marino",2003,"9037",1.19332051277161,1.20476043224335,NA
"1476","san marino",2004,"578",1.1503050327301,1.14504897594452,NA
"1477","san marino",2007,"239072",1.17565059661865,1.12130415439606,NA
"1478","san marino",2008,"296552",1.20744502544403,1.03784358501434,NA
"1479","san marino",2009,"66434",1.19219970703125,1.46879804134369,NA
"1480","san marino",2010,"36339",1.17792463302612,1.53999698162079,NA
"1481","saudi arabia",1996,"64046243",-1.41160774230957,-0.26448854804039,-0.154559448361397
"1482","saudi arabia",1998,"23901350",-1.52756083011627,0.0207566320896149,-0.198140606284142
"1483","saudi arabia",2000,"124816933",-1.48428666591644,0.111084520816803,-0.0698167085647583
"1484","saudi arabia",2002,"123572663",-1.66154861450195,-0.08657006919384,-0.0644600391387939
"1485","saudi arabia",2003,"20047671",-1.66633594036102,0.101389296352863,0.0802031010389328
"1486","saudi arabia",2004,"137055446",-1.31066143512726,-0.678062796592712,0.0448165386915207
"1487","saudi arabia",2005,"125289912",-1.51861929893494,-0.2540363073349,0.110061712563038
"1488","saudi arabia",2006,"50603302",-1.70484125614166,-0.53819328546524,-0.0599633567035198
"1489","saudi arabia",2007,"71493577",-1.62216877937317,-0.503233075141907,0.0434345602989197
"1490","saudi arabia",2008,"24422191",-1.64577209949493,-0.37295001745224,0.147186607122421
"1491","saudi arabia",2009,"176712550",-1.77506530284882,-0.507368564605713,0.17954096198082
"1492","saudi arabia",2010,"72993380",-1.73613548278809,-0.22394897043705,0.183367311954498
"1493","senegal",1996,"2458741",0.00440387707203627,-0.719653785228729,-0.20541176199913
"1494","senegal",1998,"1710546",-0.120942190289497,-1.06513488292694,-0.189690217375755
"1495","senegal",2000,"890292",0.0841019377112389,-0.697839319705963,-0.12667153775692
"1496","senegal",2002,"721164",0.332760989665985,-0.342849463224411,-0.189176499843597
"1497","senegal",2003,"829391",0.264064133167267,-0.288086950778961,-0.229328066110611
"1498","senegal",2004,"1147854",0.182964324951172,-0.0167821664363146,-0.263761579990387
"1499","senegal",2005,"515541",0.0290981791913509,-0.220348209142685,-0.262980461120605
"1500","senegal",2006,"1155575",0.00832388177514076,-0.284019559621811,-0.312462359666824
"1501","senegal",2007,"1145710",-0.244043380022049,-0.251904159784317,-0.353814661502838
"1502","senegal",2008,"1237016",-0.283086597919464,-0.147509157657623,-0.306514352560043
"1503","senegal",2009,"1078881",-0.329990088939667,-0.196864902973175,-0.285421550273895
"1504","senegal",2010,"908799",-0.317027986049652,-0.427111685276031,-0.270187318325043
"1505","serbia",1996,"19728",-1.32057416439056,-1.14636623859406,-0.742556095123291
"1506","serbia",1998,"317314",-1.02986693382263,-2.19147229194641,-0.847487092018127
"1507","serbia",2000,"786919",-0.727349519729614,-1.6988559961319,-0.888971507549286
"1508","serbia",2002,"1610163",-0.054400946944952,-0.60302734375,-0.647510349750519
"1509","serbia",2003,"2099053",-0.144546657800674,-0.614553153514862,-0.599576532840729
"1510","serbia",2004,"5619162",-0.1662328094244,-0.557572841644287,-0.43618381023407
"1511","serbia",2005,"3747656",-0.165409594774246,-0.765771329402924,-0.553008198738098
"1512","serbia",2006,"4180866",0.184151291847229,-0.556107342243195,-0.445828378200531
"1513","serbia",2007,"5646101",0.281671226024628,-0.606468796730042,-0.340782254934311
"1514","serbia",2008,"4958907",0.25187885761261,-0.55980521440506,-0.291551828384399
"1515","serbia",2009,"4521294",0.322874963283539,-0.492858022451401,-0.117673188447952
"1516","serbia",2010,"4323602",0.27490821480751,-0.44195744395256,-0.0206438265740871
"1517","seychelles",1998,"21938",0.274575918912888,0.99563729763031,-0.565699756145477
"1518","seychelles",2000,"57208",0.158295452594757,1.19231951236725,-0.913255095481873
"1519","seychelles",2002,"6165",0.201949879527092,0.840330958366394,-0.751643896102905
"1520","seychelles",2003,"119215",0.0827395096421242,0.629571378231049,-0.284605294466019
"1521","seychelles",2004,"29802",0.326345682144165,0.671745955944061,-0.934984445571899
"1522","seychelles",2005,"82567",0.181469574570656,0.9396653175354,-0.356156647205353
"1523","seychelles",2006,"81730",0.119880251586437,0.924154758453369,-0.677346169948578
"1524","seychelles",2007,"29451",0.0828114375472069,0.81868314743042,-0.858189880847931
"1525","seychelles",2008,"145293",0.0248823426663876,0.773308575153351,-0.712179660797119
"1526","seychelles",2009,"37970",0.0721744373440742,0.617699086666107,-0.624311804771423
"1527","seychelles",2010,"70156",0.149889260530472,0.884740591049194,-0.569932758808136
"1528","sierra leone",1996,"64741",-0.688300788402557,-1.81790888309479,-1.61616730690002
"1529","sierra leone",2000,"17724",-1.57438635826111,-1.97010099887848,-1.37757205963135
"1530","sierra leone",2003,"33000",-0.369722962379456,-1.11845171451569,-1.14409708976746
"1531","sierra leone",2009,"1384",-0.263889282941818,-0.296567738056183,-0.777370512485504
"1532","singapore",1996,"12322294",0.202867165207863,1.06824159622192,2.24734449386597
"1533","singapore",1998,"7029951",0.174951732158661,0.834194362163544,2.20488262176514
"1534","singapore",2000,"7082384",0.182544112205505,1.04265606403351,2.1198718547821
"1535","singapore",2002,"8026834",0.0452540777623653,1.18362426757812,1.939000248909
"1536","singapore",2003,"5865612",-0.162059292197227,0.859574198722839,1.82560884952545
"1537","singapore",2004,"39151455",-0.0124236550182104,1.1091376543045,1.80461871623993
"1538","singapore",2005,"8312379",0.0116324461996555,1.12812280654907,1.79651093482971
"1539","singapore",2006,"20247971",-0.369700998067856,1.20998644828796,1.76758432388306
"1540","singapore",2007,"19499310",-0.356123089790344,1.15233719348907,1.82832455635071
"1541","singapore",2008,"11136229",-0.316661834716797,1.31146693229675,1.90256631374359
"1542","singapore",2009,"14337830",-0.237484648823738,1.1424515247345,1.80090415477753
"1543","singapore",2010,"34139204",-0.198206543922424,1.13912844657898,1.79980134963989
"1544","slovenia",1996,"1091759",1.31785416603088,1.20591771602631,1.03451538085938
"1545","slovenia",1998,"715613",1.22167193889618,1.12675285339355,1.04651272296906
"1546","slovenia",2000,"1408897",1.10018408298492,0.793534815311432,0.664404034614563
"1547","slovenia",2002,"1267290",1.11837983131409,1.20580196380615,0.864955306053162
"1548","slovenia",2003,"1682765",1.08491611480713,1.15239083766937,0.867417454719543
"1549","slovenia",2004,"2710222",1.09491550922394,1.02690517902374,0.856787979602814
"1550","slovenia",2005,"2069619",1.07152724266052,1.05469393730164,0.832994163036346
"1551","slovenia",2006,"1781406",1.06565940380096,1.05719101428986,0.77855122089386
"1552","slovenia",2007,"3491935",1.05642127990723,1.07479691505432,0.798042416572571
"1553","slovenia",2008,"7490102",1.00600039958954,1.12459909915924,0.826213240623474
"1554","slovenia",2009,"7730719",1.04729068279266,0.902861952781677,0.91365522146225
"1555","slovenia",2010,"4321637",1.03920316696167,0.830773591995239,0.749130249023438
"1556","solomon islands",1996,"45830",1.04898118972778,0.944107830524445,NA
"1557","solomon islands",1998,"255139",1.04287397861481,1.02651572227478,-1.20111751556396
"1558","solomon islands",2003,"161713",0.393320530653,0.37759056687355,-2.67543935775757
"1559","solomon islands",2004,"69108",-0.280240565538406,0.046090018004179,-1.36254107952118
"1560","solomon islands",2008,"12864",0.0439137034118176,0.240796610713005,-1.19928455352783
"1561","solomon islands",2010,"29177",0.0744436085224152,0.410882472991943,-1.21276867389679
"1562","somalia",2002,"1758",-1.56240344047546,-2.53045082092285,-2.13255405426025
"1563","somalia",2010,"16305",-2.06550335884094,-3.10637283325195,-2.38120651245117
"1564","south africa",1996,"10285140",0.853944659233093,-0.428185820579529,0.337472945451736
"1565","south africa",1998,"14074195",0.874048471450806,-0.577412903308868,0.267170697450638
"1566","south africa",2000,"3544851",0.71804815530777,-0.254857122898102,0.402364879846573
"1567","south africa",2002,"4588955",0.63239049911499,-0.320026308298111,0.62997704744339
"1568","south africa",2003,"4582162",0.700476348400116,-0.331844121217728,0.77838122844696
"1569","south africa",2004,"5424719",0.727435171604156,-0.123671196401119,0.665313720703125
"1570","south africa",2005,"3088339",0.644244909286499,-0.149220764636993,0.671809434890747
"1571","south africa",2006,"7388931",0.652527868747711,0.0539747625589371,0.711118221282959
"1572","south africa",2007,"10431562",0.572934150695801,0.198646008968353,0.527191936969757
"1573","south africa",2008,"13922014",0.551562607288361,0.0441127642989159,0.497870683670044
"1574","south africa",2009,"11959260",0.552085995674133,-0.11322309076786,0.401185154914856
"1575","south africa",2010,"13217978",0.583341658115387,-0.0189985223114491,0.357612252235413
"1576","spain",1996,"44329670",1.32747578620911,0.161657273769379,1.14297187328339
"1577","spain",1998,"21065958",1.30933713912964,0.0916367098689079,1.21845555305481
"1578","spain",2000,"34333700",1.28509616851807,0.419271022081375,1.26961469650269
"1579","spain",2002,"25861214",1.2715528011322,0.3910993039608,1.35344707965851
"1580","spain",2003,"94033289",1.24639868736267,-0.0413676165044308,1.31191062927246
"1581","spain",2004,"49977112",1.31476509571075,-0.0356623306870461,1.32938063144684
"1582","spain",2005,"49554092",1.11356604099274,0.184158682823181,1.29457604885101
"1583","spain",2006,"52754234",1.0597859621048,-0.188879176974297,1.15411698818207
"1584","spain",2007,"99767584",1.10980701446533,-0.305334568023682,1.20796513557434
"1585","spain",2008,"88211746",1.17603516578674,-0.399010092020035,1.23538613319397
"1586","spain",2009,"70514165",1.17687845230103,-0.465644538402557,1.17535924911499
"1587","spain",2010,"79119783",1.11535024642944,-0.289152979850769,1.15760624408722
"1588","sri lanka",1996,"437838",-0.384410530328751,-1.80418193340302,0.0796180441975594
"1589","sri lanka",1998,"7636059",-0.245409369468689,-1.51894676685333,0.264752596616745
"1590","sri lanka",2000,"9061456",-0.268846541643143,-1.93095004558563,0.247719660401344
"1591","sri lanka",2002,"3106320",-0.149082630872726,-0.846813082695007,0.182452648878098
"1592","sri lanka",2003,"503544",-0.120307080447674,-0.877383768558502,0.102125428617001
"1593","sri lanka",2004,"456320",-0.187409862875938,-1.05854749679565,-0.0442500934004784
"1594","sri lanka",2005,"414954",-0.207607686519623,-1.19271910190582,-0.35151743888855
"1595","sri lanka",2006,"291225",-0.297587186098099,-1.42646646499634,-0.24904665350914
"1596","sri lanka",2007,"1269046",-0.430871933698654,-1.73699545860291,-0.263686865568161
"1597","sri lanka",2008,"816816",-0.459833294153214,-1.80103135108948,-0.348771840333939
"1598","sri lanka",2009,"1472113",-0.486146062612534,-1.34733092784882,-0.263823598623276
"1599","sri lanka",2010,"455515",-0.518792688846588,-0.923109710216522,-0.204712316393852
"1600","sudan",1996,"5346",-1.88329422473907,-2.51034188270569,-1.3639395236969
"1601","sudan",1998,"58073",-1.81302654743195,-2.29817914962769,-1.35282611846924
"1602","sudan",2000,"1441556",-1.74044001102448,-2.28168797492981,-1.43450319766998
"1603","sudan",2002,"8591870",-1.53123509883881,-1.87907516956329,-1.28717195987701
"1604","sudan",2003,"18055569",-1.67358124256134,-2.01137042045593,-1.3349643945694
"1605","sudan",2004,"5393738",-1.67191565036774,-1.58254289627075,-1.15678083896637
"1606","sudan",2005,"12172832",-1.74348950386047,-1.97721421718597,-1.35695445537567
"1607","sudan",2006,"11274857",-1.71310639381409,-2.11614656448364,-1.20202815532684
"1608","sudan",2007,"1465179",-1.61876976490021,-2.34692168235779,-1.29623818397522
"1609","sudan",2008,"4487959",-1.61637699604034,-2.47463941574097,-1.46928691864014
"1610","sudan",2009,"2685635",-1.66434013843536,-2.65181422233582,-1.25313580036163
"1611","sudan",2010,"2651717",-1.72259080410004,-2.66002058982849,-1.33117961883545
"1612","suriname",1996,"173980",-0.330867111682892,0.332905650138855,-0.619726359844208
"1613","suriname",1998,"29755",-0.0343387387692928,0.486354887485504,-0.590174973011017
"1614","suriname",2000,"89541",0.311943203210831,0.110047973692417,-0.63010561466217
"1615","suriname",2002,"207997",0.449912369251251,0.40424320101738,-0.716391801834106
"1616","suriname",2003,"201451",0.391920417547226,0.457025825977325,-0.623782992362976
"1617","suriname",2004,"287613",0.143694847822189,0.298096388578415,-0.667563080787659
"1618","suriname",2005,"1335208",0.147102832794189,0.206018567085266,-0.57563042640686
"1619","suriname",2006,"302120",0.450269103050232,-0.00887469667941332,-0.533894956111908
"1620","suriname",2007,"508521",0.498592853546143,-0.0275262780487537,-0.600437164306641
"1621","suriname",2008,"285478",0.551537871360779,0.0988359972834587,-0.578081727027893
"1622","suriname",2009,"897710",0.396023809909821,0.13815826177597,-0.635560274124146
"1623","suriname",2010,"769186",0.330291837453842,0.0907746404409409,-0.685931026935577
"1624","swaziland",2000,"111806",-1.41162753105164,-0.072683647274971,-0.443162381649017
"1625","swaziland",2002,"61031",-1.32214081287384,0.00111320137511939,-0.205209106206894
"1626","swaziland",2003,"127086",-1.47541630268097,0.0373395867645741,-0.436711966991425
"1627","swaziland",2004,"53480",-1.407475233078,0.0189135354012251,-0.661459863185883
"1628","swaziland",2005,"149588",-1.42366600036621,-0.370909005403519,-0.569372773170471
"1629","swaziland",2006,"109874",-1.17341017723083,-0.291832864284515,-0.574033856391907
"1630","swaziland",2007,"95201",-1.28000998497009,0.0404476746916771,-0.705209016799927
"1631","sweden",1996,"12879541",1.5498605966568,1.3773832321167,1.32039833068848
"1632","sweden",1998,"33459516",1.5878210067749,1.32026433944702,1.19067215919495
"1633","sweden",2000,"9931265",1.62756204605103,1.32263195514679,1.37992012500763
"1634","sweden",2002,"12955597",1.52353775501251,1.38918077945709,1.61663544178009
"1635","sweden",2003,"15859438",1.5345858335495,1.32143723964691,1.61981630325317
"1636","sweden",2004,"23932251",1.75055611133575,1.33191978931427,1.69070792198181
"1637","sweden",2005,"29082300",1.56371462345123,1.29799342155457,1.51486027240753
"1638","sweden",2006,"24146006",1.51085066795349,1.2624659538269,1.44297862052917
"1639","sweden",2007,"30672981",1.53639447689056,1.24863934516907,1.57706224918365
"1640","sweden",2008,"37384843",1.5532922744751,1.10500085353851,1.64305245876312
"1641","sweden",2009,"35377475",1.57652842998505,1.06173849105835,1.67129039764404
"1642","sweden",2010,"30588909",1.57802307605743,1.08893144130707,1.66793990135193
"1643","switzerland",1996,"36547465",1.44340562820435,1.3773832321167,1.50970447063446
"1644","switzerland",1998,"35379529",1.4375593662262,1.36038422584534,1.67666828632355
"1645","switzerland",2000,"20316955",1.44438016414642,1.49148535728455,1.84295928478241
"1646","switzerland",2002,"39131069",1.44097006320953,1.46179842948914,1.77760660648346
"1647","switzerland",2003,"21974951",1.45425093173981,1.22614216804504,1.70891726016998
"1648","switzerland",2004,"30713253",1.7071396112442,1.20688307285309,1.66619765758514
"1649","switzerland",2005,"27457839",1.58989751338959,1.17997527122498,1.53806388378143
"1650","switzerland",2006,"51944805",1.57047438621521,1.26938569545746,1.50528311729431
"1651","switzerland",2007,"45503148",1.54727566242218,1.24714481830597,1.65182435512543
"1652","switzerland",2008,"50891593",1.57082426548004,1.22820997238159,1.58629250526428
"1653","switzerland",2009,"59557599",1.58578944206238,1.27708911895752,1.57827842235565
"1654","switzerland",2010,"47561521",1.62871098518372,1.22821509838104,1.64883768558502
"1655","syrian arab republic",1996,"589",-1.32932651042938,-0.409738183021545,-1.20183598995209
"1656","syrian arab republic",1998,"134543",-1.4836300611496,-0.12342369556427,-1.32360827922821
"1657","syrian arab republic",2000,"1462446",-1.54549908638,-0.247701615095139,-1.3133145570755
"1658","syrian arab republic",2002,"128851",-1.58858144283295,0.211180806159973,-1.04003584384918
"1659","syrian arab republic",2003,"27438",-1.66430330276489,0.0448930375277996,-1.08487439155579
"1660","syrian arab republic",2004,"2592616",-1.52206695079803,-0.307406395673752,-1.11052763462067
"1661","syrian arab republic",2006,"22660",-1.70281994342804,-0.27618020772934,-1.37513792514801
"1662","syrian arab republic",2007,"563859",-1.72373795509338,-0.297544986009598,-1.26335775852203
"1663","syrian arab republic",2008,"4684441",-1.66622245311737,-0.304618090391159,-1.11928164958954
"1664","syrian arab republic",2009,"718611",-1.63934910297394,-0.49290132522583,-0.952042579650879
"1665","syrian arab republic",2010,"841949",-1.63951003551483,-0.810429096221924,-0.888210237026215
"1666","tajikistan",1996,"156000",-1.65399324893951,-2.24305176734924,-1.51188266277313
"1667","tajikistan",1998,"7027",-1.51005709171295,-1.98394560813904,-1.38669776916504
"1668","tajikistan",2000,"84033",-1.42380940914154,-1.78900635242462,-1.13421368598938
"1669","tajikistan",2004,"199451",-1.18789160251617,-1.29210782051086,-1.07170712947845
"1670","tajikistan",2006,"13877",-1.3144828081131,-1.37652623653412,-1.08885049819946
"1671","tajikistan",2007,"65276",-1.2561696767807,-0.752774775028229,-1.11166048049927
"1672","tajikistan",2009,"209595",-1.29565262794495,-0.999549627304077,-1.05607187747955
"1673","tajikistan",2010,"228517",-1.40451920032501,-0.972875714302063,-1.0145400762558
"1674","thailand",1996,"82098748",0.34694916009903,0.40222704410553,0.212642297148705
"1675","thailand",1998,"22363718",0.405875116586685,0.536618947982788,0.149015456438065
"1676","thailand",2000,"16572885",0.509803831577301,0.384005784988403,0.489964246749878
"1677","thailand",2002,"9627402",0.311507493257523,0.438184082508087,0.164902701973915
"1678","thailand",2003,"9846781",0.1893560141325,-0.154149010777473,0.370559096336365
"1679","thailand",2004,"8836724",0.121035508811474,-0.6912682056427,0.251330614089966
"1680","thailand",2005,"14989652",-0.156965687870979,-0.851896345615387,0.455116420984268
"1681","thailand",2006,"22620290",-0.740982592105865,-1.14219081401825,0.253418236970901
"1682","thailand",2007,"45963965",-0.579702436923981,-1.15259575843811,0.146416276693344
"1683","thailand",2008,"54880586",-0.536964595317841,-1.28478169441223,0.236602485179901
"1684","thailand",2009,"77904724",-0.464487671852112,-1.41542172431946,0.240432947874069
"1685","thailand",2010,"99785842",-0.500862002372742,-1.42896234989166,0.18797193467617
"1686","timor-leste",2002,"62750",0.343241780996323,-0.637707114219666,-1.29209041595459
"1687","timor-leste",2003,"43260",0.203538343310356,-0.320260345935822,-1.29613709449768
"1688","timor-leste",2004,"164430",-0.0658985003829002,-0.20050336420536,-1.11069095134735
"1689","timor-leste",2005,"599175",-0.210618153214455,-0.7021244764328,-1.13020658493042
"1690","timor-leste",2006,"53777",0.040639340877533,-1.14030694961548,-1.48186206817627
"1691","timor-leste",2007,"34696",0.119679272174835,-1.11122834682465,-1.58726930618286
"1692","timor-leste",2008,"143763",0.202049061655998,-0.819621026515961,-1.37412452697754
"1693","timor-leste",2009,"319192",0.0700164139270782,-0.581783473491669,-1.14685702323914
"1694","timor-leste",2010,"57709",0.024915624409914,-0.489513605833054,-1.10120892524719
"1695","togo",1996,"649399",-1.08896374702454,-0.487983733415604,-0.397914707660675
"1696","togo",1998,"40589",-1.24010062217712,-0.717275619506836,-0.492979198694229
"1697","togo",2000,"41212",-1.21939933300018,-0.403711587190628,-0.664259493350983
"1698","togo",2003,"871",-1.25312471389771,-0.234724268317223,-0.697298884391785
"1699","togo",2007,"9066",-1.13938975334167,-0.361556738615036,-0.888705134391785
"1700","togo",2009,"16000",-1.03641486167908,-0.186232417821884,-0.858061492443085
"1701","togo",2010,"51581",-0.999072849750519,-0.202789634466171,-0.874241650104523
"1702","tonga",1996,"8551",0.207955941557884,NA,NA
"1703","tonga",1998,"43417",0.220958828926086,NA,-1.20111751556396
"1704","tonga",2000,"28180",0.19125959277153,NA,-0.655093610286713
